1389211152;1389211199;82.205.174.16;82.205.174.63;-;
1389211264;1389211343;82.205.174.128;82.205.174.207;-;
1389211360;1389211391;82.205.174.224;82.205.174.255;-;
1389211424;1389211439;82.205.175.32;82.205.175.47;-;
1389211456;1389211519;82.205.175.64;82.205.175.127;-;
1389211536;1389211567;82.205.175.144;82.205.175.175;-;
1389211648;1389212159;82.205.176.0;82.205.177.255;-;
1389212416;1389212671;82.205.179.0;82.205.179.255;-;
1389212768;1389213087;82.205.180.96;82.205.181.159;-;
1389213120;1389213183;82.205.181.192;82.205.181.255;-;
1389213440;1389214719;82.205.183.0;82.205.187.255;-;
1389216000;1389217535;82.205.193.0;82.205.198.255;-;
1389217792;1389218303;82.205.200.0;82.205.201.255;-;
1389219840;1389220191;82.205.208.0;82.205.209.95;-;
1389220208;1389222543;82.205.209.112;82.205.218.143;-;
1389222592;1389223679;82.205.218.192;82.205.222.255;-;
1389224192;1389225215;82.205.225.0;82.205.228.255;-;
1389225472;1389227775;82.205.230.0;82.205.238.255;-;
1389227792;1389228415;82.205.239.16;82.205.241.127;-;
1389228480;1389231871;82.205.241.192;82.205.254.255;-;
1389273344;1389273599;82.206.161.0;82.206.161.255;-;
1399717888;1399848959;83.110.0.0;83.111.255.255;-;
1401423872;1401423903;83.136.8.0;83.136.8.31;-;
1401424000;1401425151;83.136.8.128;83.136.12.255;-;
1401425408;1401425919;83.136.14.0;83.136.15.255;-;
1407534080;1407534335;83.229.68.0;83.229.68.255;-;
1410008576;1410008607;84.11.6.0;84.11.6.31;-;
1410012416;1410012671;84.11.21.0;84.11.21.255;-;
1410019840;1410020351;84.11.50.0;84.11.51.255;-;
1410043952;1410043959;84.11.144.48;84.11.144.55;-;
1410745224;1410745231;84.22.67.136;84.22.67.143;-;
1424612608;1424612671;84.233.221.0;84.233.221.63;-;
1425971712;1425971727;84.254.154.0;84.254.154.15;-;
1427706767;1427706769;85.25.19.143;85.25.19.145;-;
1427720903;1427720903;85.25.74.199;85.25.74.199;-;
1427722182;1427722182;85.25.79.198;85.25.79.198;-;
1427728591;1427728591;85.25.104.207;85.25.104.207;-;
1427728609;1427728609;85.25.104.225;85.25.104.225;-;
1427728915;1427728915;85.25.106.19;85.25.106.19;-;
1427729265;1427729265;85.25.107.113;85.25.107.113;-;
1427741403;1427741403;85.25.154.219;85.25.154.219;-;
1427742534;1427742534;85.25.159.70;85.25.159.70;-;
1427742561;1427742561;85.25.159.97;85.25.159.97;-;
1427742659;1427742659;85.25.159.195;85.25.159.195;-;
1427766234;1427766234;85.25.251.218;85.25.251.218;-;
1427766236;1427766236;85.25.251.220;85.25.251.220;-;
1432159488;1432159743;85.93.5.0;85.93.5.255;-;
1433616384;1433624575;85.115.64.0;85.115.95.255;-;
1433805824;1433805831;85.118.36.0;85.118.36.7;-;
1439369216;1439369471;85.203.8.0;85.203.8.255;-;
1439373312;1439373567;85.203.24.0;85.203.24.255;-;
1449132032;1449394175;86.96.0.0;86.99.255.255;-;
1472724992;1472856063;87.200.0.0;87.201.255.255;-;
1475207168;1475207263;87.237.224.0;87.237.224.95;-;
1475207296;1475207423;87.237.224.128;87.237.224.255;-;
1475208192;1475209215;87.237.228.0;87.237.231.255;-;
1484038244;1484038247;88.116.160.100;88.116.160.103;-;
1489660080;1489660095;88.202.104.176;88.202.104.191;-;
1489661104;1489661119;88.202.108.176;88.202.108.191;-;
1495161856;1495162111;89.30.92.0;89.30.92.255;-;
1495442944;1495443199;89.34.166.0;89.34.166.255;-;
1495493632;1495494655;89.35.108.0;89.35.111.255;-;
1495968000;1495968159;89.42.169.0;89.42.169.159;-;
1496208384;1496208895;89.46.84.0;89.46.85.255;-;
1502987536;1502987551;89.149.197.16;89.149.197.31;-;
1505745163;1505745163;89.191.217.11;89.191.217.11;-;
1506105044;1506105047;89.197.86.212;89.197.86.215;-;
1506439632;1506439647;89.202.113.208;89.202.113.223;-;
1506455552;1506456063;89.202.176.0;89.202.177.255;-;
1531445248;1531707391;91.72.0.0;91.75.255.255;-;
1533442048;1533444095;91.102.120.0;91.102.127.255;-;
1533444856;1533444863;91.102.130.248;91.102.130.255;-;
1534129152;1534129407;91.112.244.0;91.112.244.255;-;
1536048128;1536048255;91.142.60.0;91.142.60.127;-;
1536662336;1536662351;91.151.155.64;91.151.155.79;-;
1536662528;1536662783;91.151.156.0;91.151.156.255;-;
1539115008;1539117055;91.189.8.0;91.189.15.255;-;
1539707648;1539707903;91.198.19.0;91.198.19.255;-;
1540633856;1540634111;91.212.53.0;91.212.53.255;-;
1541750784;1541751295;91.229.64.0;91.229.65.255;-;
1541810432;1541810687;91.230.41.0;91.230.41.255;-;
1541868288;1541868543;91.231.11.0;91.231.11.255;-;
1542168320;1542168575;91.235.159.0;91.235.159.255;-;
1542234624;1542234879;91.236.162.0;91.236.162.255;-;
1542473984;1542474239;91.240.73.0;91.240.73.255;-;
1546122689;1546122696;92.39.245.193;92.39.245.200;-;
1546342464;1546342527;92.43.80.64;92.43.80.127;-;
1549795328;1550057471;92.96.0.0;92.99.255.255;-;
1567825744;1567825751;93.115.31.80;93.115.31.87;-;
1580075816;1580075816;94.46.11.40;94.46.11.40;-;
1580085286;1580085286;94.46.48.38;94.46.48.38;-;
1580085424;1580085424;94.46.48.176;94.46.48.176;-;
1580087265;1580087265;94.46.55.225;94.46.55.225;-;
1580087532;1580087532;94.46.56.236;94.46.56.236;-;
1580103543;1580103543;94.46.119.119;94.46.119.119;-;
1580728320;1580990463;94.56.0.0;94.59.255.255;-;
1590165504;1590689791;94.200.0.0;94.207.255.255;-;
1833544888;1833544895;109.73.172.184;109.73.172.191;-;
1840316416;1840381951;109.177.0.0;109.177.255.255;-;
1842157568;1842159615;109.205.24.0;109.205.31.255;-;
1909129216;1909161983;113.203.0.0;113.203.127.255;-;
2155825152;2155827199;128.127.72.0;128.127.79.255;-;
2372509696;2372510207;141.105.160.0;141.105.161.255;-;
